,ndays,justvalue,累计买入金额,累计卖出金额,股票剩余资产,开始日期,结束日期,IRR
612,670,0.030000000000000013,165000.0,79200.0,195651.3,20150710,20191101,0.4218470383980488
613,670,0.02000000000000001,179400.0,73100.0,227754.79,20150710,20191101,0.42054347587028307
614,670,0.01000000000000001,194100.0,67300.0,259858.27,20150710,20191101,0.4194678410837538
615,670,1.0408340855860843e-17,208900.0,61600.0,291961.76,20150710,20191101,0.4185652261008199
616,660,0.1,81500.0,112693.06,0.0,20150710,20191101,0.4135915895038922
617,660,0.09000000000000001,91900.0,126833.8,6442.42,20150710,20191101,0.4219096977913228
618,660,0.08000000000000002,102700.0,119116.21,35763.08,20150710,20191101,0.4285513448083478
619,660,0.07000000000000002,113900.0,111600.0,65394.3,20150710,20191101,0.43231085181252293
620,660,0.06000000000000002,125600.0,102900.0,97351.18,20150710,20191101,0.4289466378929019
621,660,0.05000000000000002,138000.0,94900.0,129308.05,20150710,20191101,0.42648083511613866
622,660,0.040000000000000015,151000.0,87400.0,161411.54,20150710,20191101,0.42430767038972306
623,660,0.030000000000000013,164900.0,80800.0,193515.02,20150710,20191101,0.4225969546753472
624,660,0.02000000000000001,179100.0,74500.0,225618.51,20150710,20191101,0.4212154191315376
625,660,0.01000000000000001,193800.0,68700.0,257721.99,20150710,20191101,0.4200764069417051
626,660,1.0408340855860843e-17,208600.0,63000.0,289825.48,20150710,20191101,0.41912128027730144
627,650,0.1,82700.0,113854.41,0.0,20150710,20191101,0.4134185317499872
628,650,0.09000000000000001,93100.0,129407.11,4801.83,20150710,20191101,0.4202964388998254
629,650,0.08000000000000002,103900.0,121678.58,34122.48,20150710,20191101,0.42701274803869094
630,650,0.07000000000000002,115100.0,113800.0,64266.25,20150710,20191101,0.4295218828745284
631,650,0.06000000000000002,126800.0,105100.0,96223.13,20150710,20191101,0.42660631919679837
632,650,0.05000000000000002,139200.0,97000.0,128326.61,20150710,20191101,0.4241400461933109
633,650,0.040000000000000015,152000.0,89300.0,160430.09,20150710,20191101,0.4222573379685901
634,650,0.030000000000000013,165900.0,82700.0,192533.58,20150710,20191101,0.4207731800831782
635,650,0.02000000000000001,180100.0,76400.0,224637.06,20150710,20191101,0.41957317351934975
636,650,0.01000000000000001,194600.0,70400.0,256740.55,20150710,20191101,0.4185829301283306
637,650,1.0408340855860843e-17,209400.0,64700.0,288844.03,20150710,20191101,0.4177518591851781
638,640,0.1,83300.0,114571.85,0.0,20150710,20191101,0.4150812331268128
639,640,0.09000000000000001,93600.0,130981.36,3689.9,20150710,20191101,0.42082512627412694
640,640,0.08000000000000002,104400.0,123262.38,33010.56,20150710,20191101,0.42762508078555417
641,640,0.07000000000000002,115600.0,115700.0,62707.08,20150710,20191101,0.431332121242578
642,640,0.06000000000000002,127200.0,106900.0,94663.96,20150710,20191101,0.42812403803187404
643,640,0.05000000000000002,139600.0,98800.0,126767.45,20150710,20191101,0.4254430027293088
644,640,0.040000000000000015,152300.0,91000.0,158870.93,20150710,20191101,0.42339852446562354
645,640,0.030000000000000013,166000.0,84200.0,190974.41,20150710,20191101,0.42178817565838855
646,640,0.02000000000000001,180200.0,77900.0,223077.9,20150710,20191101,0.4204870793591553
647,640,0.01000000000000001,194600.0,71800.0,255181.39,20150710,20191101,0.4194139944971198
648,640,1.0408340855860843e-17,209300.0,66000.0,287284.87,20150710,20191101,0.418513823046629
649,630,0.1,83600.0,114726.95,0.0,20150710,20191101,0.41907167181618465
650,630,0.09000000000000001,94000.0,132933.08,1737.14,20150710,20191101,0.4227878089340553
651,630,0.08000000000000002,104700.0,125130.68,31057.8,20150710,20191101,0.42958704502227274
652,630,0.07000000000000002,115700.0,117627.96,60378.45,20150710,20191101,0.43409770182540885
653,630,0.06000000000000002,127200.0,109000.0,91955.82,20150710,20191101,0.4313827351356103
654,630,0.05000000000000002,139600.0,100900.0,124059.31,20150710,20191101,0.4282224723935357
655,630,0.040000000000000015,152200.0,93000.0,156162.79,20150710,20191101,0.42582076921180434
656,630,0.030000000000000013,165600.0,85900.0,188266.28,20150710,20191101,0.4239341078136949
657,630,0.02000000000000001,179800.0,79600.0,220369.76,20150710,20191101,0.4224129562751644
658,630,0.01000000000000001,194000.0,73300.0,252473.25,20150710,20191101,0.42116059487817825
659,630,1.0408340855860843e-17,208700.0,67500.0,284576.73,20150710,20191101,0.4201115696230051
660,620,0.1,84100.0,115182.38,0.0,20150710,20191101,0.4190361318314517
661,620,0.09000000000000001,94500.0,134707.13,151.93,20150710,20191101,0.42129779457000804
662,620,0.08000000000000002,105200.0,126917.86,29472.59,20150710,20191101,0.4285633928434951
663,620,0.07000000000000002,116100.0,119306.98,58793.25,20150710,20191101,0.433175078262682
664,620,0.06000000000000002,127600.0,111100.0,89790.77,20150710,20191101,0.4321321447537274
665,620,0.05000000000000002,139900.0,102900.0,121894.25,20150710,20191101,0.42885186788439444
666,620,0.040000000000000015,152400.0,94900.0,153997.74,20150710,20191101,0.4263626778315599
667,620,0.030000000000000013,165600.0,87600.0,186101.22,20150710,20191101,0.42440946630293297
668,620,0.02000000000000001,179500.0,81000.0,218204.71,20150710,20191101,0.4228361496938504
669,620,0.01000000000000001,193700.0,74700.0,250308.19,20150710,20191101,0.42154176274959987
670,620,1.0408340855860843e-17,208300.0,68800.0,282411.68,20150710,20191101,0.4204582555403569
671,610,0.1,85400.0,116824.93,0.0,20150710,20191101,0.4188183311505611
672,610,0.09000000000000001,95700.0,136345.21,0.0,20150710,20191101,0.420839138441953
673,610,0.08000000000000002,106400.0,128786.95,29094.47,20150710,20191101,0.4282064824842058
674,610,0.07000000000000002,117400.0,121168.18,58561.36,20150710,20191101,0.4324210087497393
675,610,0.06000000000000002,128800.0,113100.0,89238.78,20150710,20191101,0.43241049236977247
676,610,0.05000000000000002,141000.0,104800.0,121342.27,20150710,20191101,0.42910417373211995
677,610,0.040000000000000015,153500.0,96800.0,153445.75,20150710,20191101,0.4265925347442412
678,610,0.030000000000000013,166600.0,89400.0,185549.24,20150710,20191101,0.4246201892359469
679,610,0.02000000000000001,180400.0,82700.0,217652.72,20150710,20191101,0.42303040595093044
680,610,0.01000000000000001,194400.0,76200.0,249756.21,20150710,20191101,0.4217218508092424
681,610,1.0408340855860843e-17,208700.0,70000.0,281859.69,20150710,20191101,0.4206259783831934
682,600,0.1,85900.0,117241.32,0.0,20150710,20191101,0.4208683529105972
683,600,0.09000000000000001,96100.0,136452.02,0.0,20150710,20191101,0.42134706743590655
684,600,0.08000000000000002,106800.0,130158.72,27833.6,20150710,20191101,0.4287577177977786
685,600,0.07000000000000002,117800.0,122535.66,57300.48,20150710,20191101,0.4329118995333614
686,600,0.06000000000000002,129200.0,114600.0,87798.16,20150710,20191101,0.43333288280948956
687,600,0.05000000000000002,141200.0,106200.0,119755.04,20150710,20191101,0.43022560554402123
688,600,0.040000000000000015,153600.0,98100.0,151858.52,20150710,20191101,0.42756427532866237
689,600,0.030000000000000013,166600.0,90600.0,183962.01,20150710,20191101,0.4254771433500615
690,600,0.02000000000000001,180300.0,83800.0,216065.5,20150710,20191101,0.4237966466054566
691,600,0.01000000000000001,194200.0,77200.0,248168.98,20150710,20191101,0.4224145756044795
692,600,1.0408340855860843e-17,208300.0,70800.0,280272.47,20150710,20191101,0.4212580163975632
693,590,0.1,86200.0,117110.06,0.0,20150710,20191101,0.4229184706468603
694,590,0.09000000000000001,96100.0,135639.19,0.0,20150710,20191101,0.4208944208983878
695,590,0.08000000000000002,106800.0,132147.09,25036.77,20150710,20191101,0.4286256247231002
696,590,0.07000000000000002,117800.0,124528.45,54503.65,20150710,20191101,0.4328971345154198
697,590,0.06000000000000002,129100.0,116500.0,84991.55,20150710,20191101,0.43335136258431106
698,590,0.05000000000000002,141100.0,108100.0,116948.43,20150710,20191101,0.4302186198700708
699,590,0.040000000000000015,153400.0,99900.0,149051.91,20150710,20191101,0.42754081486366946
700,590,0.030000000000000013,166400.0,92400.0,181155.39,20150710,20191101,0.4254440489090072
701,590,0.02000000000000001,180100.0,85600.0,213258.88,20150710,20191101,0.42375794584084137
702,590,0.01000000000000001,193900.0,78900.0,245362.36,20150710,20191101,0.4223726879536871
703,590,1.0408340855860843e-17,207800.0,72300.0,277465.85,20150710,20191101,0.4212144514788907
704,580,0.1,86800.0,117602.78,0.0,20150710,20191101,0.4258032211346796
705,580,0.09000000000000001,96700.0,135905.32,0.0,20150710,20191101,0.42189972706898615
706,580,0.08000000000000002,107500.0,133933.7,23668.74,20150710,20191101,0.42920732104627657
707,580,0.07000000000000002,118500.0,126317.32,53135.63,20150710,20191101,0.43344752342056037
708,580,0.06000000000000002,129800.0,118200.0,83742.94,20150710,20191101,0.4334858116879836
709,580,0.05000000000000002,141800.0,109800.0,115699.82,20150710,20191101,0.4303297180564991
710,580,0.040000000000000015,154100.0,101600.0,147803.3,20150710,20191101,0.42763462715738054
711,580,0.030000000000000013,167100.0,94100.0,179906.79,20150710,20191101,0.42552504520776413
712,580,0.02000000000000001,180600.0,87100.0,212010.27,20150710,20191101,0.4238290328520522
713,580,0.01000000000000001,194300.0,80300.0,244113.76,20150710,20191101,0.42243598484670297
714,580,1.0408340855860843e-17,208200.0,73700.0,276217.24,20150710,20191101,0.4212714042959309
715,570,0.1,88100.0,119012.08,0.0,20150710,20191101,0.425977604372374
716,570,0.09000000000000001,97900.0,137089.42,0.0,20150710,20191101,0.42138328520737733
717,570,0.08000000000000002,108600.0,135733.7,22953.7,20150710,20191101,0.42880378925675977
718,570,0.07000000000000002,119500.0,128021.88,52420.58,20150710,20191101,0.4331355546097093
719,570,0.06000000000000002,130800.0,119700.0,83310.31,20150710,20191101,0.4324562998277548
720,570,0.05000000000000002,142700.0,111200.0,115267.18,20150710,20191101,0.42945481576495137
721,570,0.040000000000000015,155200.0,103200.0,147370.67,20150710,20191101,0.4268765220800219
722,570,0.030000000000000013,168100.0,95600.0,179474.15,20150710,20191101,0.4248563862666366
723,570,0.02000000000000001,181400.0,88400.0,211577.64,20150710,20191101,0.42323110828146326
724,570,0.01000000000000001,195000.0,81500.0,243681.12,20150710,20191101,0.4218952929228692
725,570,1.0408340855860843e-17,208900.0,74900.0,275784.61,20150710,20191101,0.42077803240267997
726,560,0.1,88200.0,118670.32,0.0,20150710,20191101,0.4295186057092337
727,560,0.09000000000000001,98000.0,136382.86,0.0,20150710,20191101,0.4221626603927442
728,560,0.08000000000000002,108600.0,137433.7,20400.24,20150710,20191101,0.42945515009817914
729,560,0.07000000000000002,119600.0,129828.89,49867.12,20150710,20191101,0.43378518030523505
730,560,0.06000000000000002,131100.0,121500.0,81037.63,20150710,20191101,0.43220779625650074
731,560,0.05000000000000002,143000.0,113000.0,112994.51,20150710,20191101,0.429220432901678
732,560,0.040000000000000015,155500.0,105000.0,145097.99,20150710,20191101,0.4266555370116665
733,560,0.030000000000000013,168300.0,97300.0,177201.48,20150710,20191101,0.424648856121812
734,560,0.02000000000000001,181500.0,90000.0,209304.96,20150710,20191101,0.4230362059194803
735,560,0.01000000000000001,195200.0,83200.0,241408.45,20150710,20191101,0.4217120565084942
736,560,1.0408340855860843e-17,209000.0,76500.0,273511.93,20150710,20191101,0.42060537041375134
737,550,0.1,88100.0,117921.61,0.0,20150710,20191101,0.4330697602632272
738,550,0.09000000000000001,97900.0,135162.04,0.0,20150710,20191101,0.4222081187754245
739,550,0.08000000000000002,108500.0,139228.25,17345.24,20150710,20191101,0.4296161326273529
740,550,0.07000000000000002,119400.0,131525.82,46812.12,20150710,20191101,0.4339823249799313
741,550,0.06000000000000002,130900.0,123000.0,78249.75,20150710,20191101,0.4315898450373057
742,550,0.05000000000000002,142700.0,114400.0,110206.62,20150710,20191101,0.4286590445478966
743,550,0.040000000000000015,155100.0,106400.0,142163.5,20150710,20191101,0.4264426460280246
744,550,0.030000000000000013,167900.0,98700.0,174266.99,20150710,20191101,0.42444160758849936
745,550,0.02000000000000001,181000.0,91300.0,206370.47,20150710,20191101,0.422836615924127
746,550,0.01000000000000001,194500.0,84300.0,238473.96,20150710,20191101,0.42152083594455547
747,550,1.0408340855860843e-17,208200.0,77500.0,270577.44,20150710,20191101,0.420422583069624
748,540,0.1,89400.0,119439.1,0.0,20150710,20191101,0.4315570428626625
749,540,0.09000000000000001,99200.0,136676.87,0.0,20150710,20191101,0.42114810017999105
750,540,0.08000000000000002,109900.0,140862.28,17313.48,20150710,20191101,0.428484166133547
751,540,0.07000000000000002,120900.0,133200.0,46860.98,20150710,20191101,0.4326218213494659
752,540,0.06000000000000002,132400.0,124300.0,78817.85,20150710,20191101,0.4290999263562023
753,540,0.05000000000000002,144200.0,115700.0,110774.73,20150710,20191101,0.42654398112857983
754,540,0.040000000000000015,156500.0,107600.0,142731.61,20150710,20191101,0.42460508101003214
755,540,0.030000000000000013,169300.0,99900.0,174835.09,20150710,20191101,0.4228218508822046
756,540,0.02000000000000001,182300.0,92400.0,206938.58,20150710,20191101,0.42138885547353677
757,540,0.01000000000000001,195700.0,85300.0,239042.06,20150710,20191101,0.42021219337473603
758,540,1.0408340855860843e-17,209300.0,78400.0,271145.54,20150710,20191101,0.419228801967364
759,530,0.1,89300.0,118809.21,0.0,20150710,20191101,0.43736285944993014
760,530,0.09000000000000001,99300.0,135716.28,0.0,20150710,20191101,0.42243930370990945
761,530,0.08000000000000002,110000.0,142907.26,14225.57,20150710,20191101,0.4292712456818393
762,530,0.07000000000000002,121000.0,134800.0,44402.11,20150710,20191101,0.43139504526510386
763,530,0.06000000000000002,132500.0,125900.0,76358.99,20150710,20191101,0.42804129984572725
764,530,0.05000000000000002,144200.0,117200.0,108315.86,20150710,20191101,0.4256138550522648
765,530,0.040000000000000015,156300.0,108900.0,140272.74,20150710,20191101,0.42377612479134186
766,530,0.030000000000000013,169100.0,101200.0,172376.22,20150710,20191101,0.4220739180088806
767,530,0.02000000000000001,182100.0,93700.0,204479.71,20150710,20191101,0.4207077027034378
768,530,0.01000000000000001,195500.0,86600.0,236583.19,20150710,20191101,0.41958698425659247
769,530,1.0408340855860843e-17,209000.0,79600.0,268686.68,20150710,20191101,0.4186511366248924
770,520,0.1,89700.0,118925.43,0.0,20150710,20191101,0.4349464040031892
771,520,0.09000000000000001,99700.0,135651.9,0.0,20150710,20191101,0.4193919806940727
772,520,0.08000000000000002,110400.0,144037.1,12963.47,20150710,20191101,0.42647797671848675
773,520,0.07000000000000002,121500.0,135500.0,43870.02,20150710,20191101,0.42674220681067077
774,520,0.06000000000000002,133000.0,126600.0,75826.9,20150710,20191101,0.42415257360786107
775,520,0.05000000000000002,144900.0,118100.0,107783.78,20150710,20191101,0.42227455180392504
776,520,0.040000000000000015,157100.0,109800.0,139887.26,20150710,20191101,0.4205594614830721
777,520,0.030000000000000013,169800.0,102000.0,171990.75,20150710,20191101,0.41921771861972434
778,520,0.02000000000000001,182800.0,94500.0,204094.23,20150710,20191101,0.4181394480403666
779,520,0.01000000000000001,196200.0,87400.0,236197.71,20150710,20191101,0.41725405892545364
780,520,1.0408340855860843e-17,209700.0,80400.0,268301.2,20150710,20191101,0.41651410125753685
781,510,0.1,90000.0,119112.5,0.0,20150710,20191101,0.43667197446930484
782,510,0.09000000000000001,100100.0,135797.43,0.0,20150710,20191101,0.41957517627781993
783,510,0.08000000000000002,110900.0,145100.0,12139.83,20150710,20191101,0.42585386361477795
784,510,0.07000000000000002,122100.0,135900.0,44096.7,20150710,20191101,0.4229772100425855
785,510,0.06000000000000002,133600.0,127000.0,76053.58,20150710,20191101,0.42100755579681515
786,510,0.05000000000000002,145500.0,118500.0,108010.45,20150710,20191101,0.4195748152282519
787,510,0.040000000000000015,157700.0,110200.0,140113.94,20150710,20191101,0.41820029733690145
788,510,0.030000000000000013,170400.0,102400.0,172217.42,20150710,20191101,0.417122996618291
789,510,0.02000000000000001,183500.0,95000.0,204320.91,20150710,20191101,0.4162560343596633
790,510,0.01000000000000001,196800.0,87800.0,236424.39,20150710,20191101,0.4155432863820252
791,510,1.0408340855860843e-17,210400.0,80900.0,268527.88,20150710,20191101,0.4149470267288402
792,500,0.1,89400.0,117926.12,0.0,20150710,20191101,0.434426986885339
793,500,0.09000000000000001,99700.0,134650.76,0.0,20150710,20191101,0.4167336589797177
794,500,0.08000000000000002,110500.0,145400.0,10604.52,20150710,20191101,0.42239215987585066
795,500,0.07000000000000002,121700.0,136200.0,42561.39,20150710,20191101,0.420151912815947
796,500,0.06000000000000002,133300.0,127400.0,74518.27,20150710,20191101,0.4186217182818863
797,500,0.05000000000000002,145200.0,118800.0,106621.76,20150710,20191101,0.41718607764951177
798,500,0.040000000000000015,157500.0,110600.0,138725.24,20150710,20191101,0.41609916301657
799,500,0.030000000000000013,170200.0,102800.0,170828.72,20150710,20191101,0.41524778920707384
800,500,0.02000000000000001,183300.0,95400.0,202932.21,20150710,20191101,0.41456295032340496
801,500,0.01000000000000001,196600.0,88200.0,235035.7,20150710,20191101,0.4140001445812391
802,500,1.0408340855860843e-17,210100.0,81200.0,267139.18,20150710,20191101,0.4135294149829605
803,490,0.1,89400.0,117617.79,0.0,20150710,20191101,0.4343960709162431
804,490,0.09000000000000001,99700.0,134193.75,0.0,20150710,20191101,0.4159406923675446
805,490,0.08000000000000002,110500.0,146500.0,8861.25,20150710,20191101,0.42162817257096474
806,490,0.07000000000000002,121700.0,137300.0,40818.13,20150710,20191101,0.419517380196921
807,490,0.06000000000000002,133400.0,128600.0,72775.0,20150710,20191101,0.4180795104299584
808,490,0.05000000000000002,145400.0,120100.0,104878.49,20150710,20191101,0.4167120563614235
809,490,0.040000000000000015,157900.0,112100.0,136981.97,20150710,20191101,0.4156782445620566
810,490,0.030000000000000013,170600.0,104300.0,169085.46,20150710,20191101,0.4148693831754313
811,490,0.02000000000000001,183800.0,97000.0,201188.94,20150710,20191101,0.4142192549335011
812,490,0.01000000000000001,197000.0,89700.0,233292.43,20150710,20191101,0.4136853745200675
813,490,1.0408340855860843e-17,210500.0,82700.0,265395.91,20150710,20191101,0.4132390968516475
814,480,0.1,88200.0,115586.33,0.0,20150710,20191101,0.4355633937125125
815,480,0.09000000000000001,98600.0,132064.57,0.0,20150710,20191101,0.4150819363661906
816,480,0.08000000000000002,109300.0,146900.0,5874.12,20150710,20191101,0.4184922779355116
817,480,0.07000000000000002,120500.0,137700.0,37831.0,20150710,20191101,0.4169533426909622
818,480,0.06000000000000002,132200.0,129000.0,69787.88,20150710,20191101,0.4159117126861789
819,480,0.05000000000000002,144200.0,120500.0,101891.36,20150710,20191101,0.4148339928476963
820,480,0.040000000000000015,156900.0,112700.0,133994.84,20150710,20191101,0.41402186024217524
821,480,0.030000000000000013,169600.0,105000.0,165920.86,20150710,20191101,0.41337311882228
822,480,0.02000000000000001,182800.0,97600.0,198201.81,20150710,20191101,0.41287949530113277
823,480,0.01000000000000001,196100.0,90400.0,230305.3,20150710,20191101,0.41246256802212056
824,480,1.0408340855860843e-17,209600.0,83400.0,262408.78,20150710,20191101,0.4121144916849895
825,470,0.1,88500.0,115573.25,0.0,20150710,20191101,0.4250195703674464
826,470,0.09000000000000001,98900.0,132010.85,0.0,20150710,20191101,0.4066912578525983
827,470,0.08000000000000002,109600.0,147200.0,5534.54,20150710,20191101,0.41030375792430185
828,470,0.07000000000000002,120800.0,138000.0,37491.42,20150710,20191101,0.41034440539378103
829,470,0.06000000000000002,132600.0,129300.0,69594.9,20150710,20191101,0.4100055946885339
830,470,0.05000000000000002,144800.0,121000.0,101698.39,20150710,20191101,0.4097611611927121
831,470,0.040000000000000015,157500.0,113200.0,133801.87,20150710,20191101,0.4095764455779527
832,470,0.030000000000000013,170200.0,105500.0,165727.89,20150710,20191101,0.4094145966241136
833,470,0.02000000000000001,183500.0,98200.0,198008.84,20150710,20191101,0.4093159000511326
834,470,0.01000000000000001,196800.0,91000.0,230112.33,20150710,20191101,0.40922059523307297
835,470,1.0408340855860843e-17,210300.0,84000.0,262215.81,20150710,20191101,0.4091409182156225
836,460,0.1,86800.0,113075.35,0.0,20150710,20191101,0.4327853241633095
837,460,0.09000000000000001,97200.0,129019.16,0.0,20150710,20191101,0.40958409474081137
838,460,0.08000000000000002,107800.0,147900.0,1173.15,20150710,20191101,0.40682467667698674
839,460,0.07000000000000002,118900.0,138700.0,32952.55,20150710,20191101,0.40751242801024823
840,460,0.06000000000000002,130600.0,129900.0,65056.03,20150710,20191101,0.4076342870362515
841,460,0.05000000000000002,142900.0,121600.0,97336.99,20150710,20191101,0.4077457234266557
842,460,0.040000000000000015,155600.0,113800.0,129440.48,20150710,20191101,0.4078083425178791
843,460,0.030000000000000013,168400.0,106100.0,161543.96,20150710,20191101,0.407857110293941
844,460,0.02000000000000001,181500.0,98800.0,193469.97,20150710,20191101,0.4078793739004327
845,460,0.01000000000000001,194900.0,91600.0,225750.93,20150710,20191101,0.40792821639736854
846,460,1.0408340855860843e-17,208500.0,84700.0,257854.42,20150710,20191101,0.40795493744343325
847,450,0.1,87300.0,113372.0,0.0,20150710,20191101,0.41980602218907315
848,450,0.09000000000000001,97600.0,129186.33,0.0,20150710,20191101,0.3996773682770405
849,450,0.08000000000000002,108200.0,148400.0,858.53,20150710,20191101,0.3984154822484376
850,450,0.07000000000000002,119300.0,139100.0,32815.4,20150710,20191101,0.400749740011741
851,450,0.06000000000000002,131000.0,130300.0,64918.89,20150710,20191101,0.4019729315460019
852,450,0.05000000000000002,143300.0,122100.0,97022.37,20150710,20191101,0.402852734764636
853,450,0.040000000000000015,156100.0,114300.0,129303.33,20150710,20191101,0.403540156612503
854,450,0.030000000000000013,168800.0,106600.0,161229.34,20150710,20191101,0.4040341458310559
855,450,0.02000000000000001,182000.0,99300.0,193332.83,20150710,20191101,0.4044499723712125
856,450,0.01000000000000001,195300.0,92100.0,225436.31,20150710,20191101,0.40479108788027407
857,450,1.0408340855860843e-17,209000.0,85200.0,257717.27,20150710,20191101,0.4050913507825049
858,440,0.1,84700.0,109389.94,0.0,20150710,20191101,0.4221165669635152
859,440,0.09000000000000001,95100.0,125016.68,0.0,20150710,20191101,0.39996815636353933
860,440,0.08000000000000002,105600.0,144388.32,0.0,20150710,20191101,0.3942945007700427
861,440,0.07000000000000002,116700.0,139300.0,27745.83,20150710,20191101,0.39763513621560165
862,440,0.06000000000000002,128600.0,130700.0,59849.32,20150710,20191101,0.39941269651009303
863,440,0.05000000000000002,140900.0,122500.0,91952.8,20150710,20191101,0.4006795529122975
864,440,0.040000000000000015,153600.0,114700.0,124056.29,20150710,20191101,0.40162842073969696
865,440,0.030000000000000013,166400.0,107000.0,156159.78,20150710,20191101,0.40236574865335495
866,440,0.02000000000000001,179700.0,99800.0,188263.26,20150710,20191101,0.402955201288413
867,440,0.01000000000000001,193000.0,92600.0,220366.74,20150710,20191101,0.4034372516144691
868,440,1.0408340855860843e-17,206600.0,85700.0,252470.23,20150710,20191101,0.40383883845964696
869,430,0.1,84400.0,108693.49,0.0,20150710,20191101,0.4137388688271626
870,430,0.09000000000000001,94800.0,124097.12,0.0,20150710,20191101,0.39317813167534243
871,430,0.08000000000000002,105500.0,143547.01,0.0,20150710,20191101,0.3855539757622317
872,430,0.07000000000000002,116600.0,139900.0,26306.24,20150710,20191101,0.3906833480075589
873,430,0.06000000000000002,128600.0,131400.0,58409.72,20150710,20191101,0.39361268632944757
874,430,0.05000000000000002,140900.0,123200.0,90513.21,20150710,20191101,0.39570263872616973
875,430,0.040000000000000015,153600.0,115400.0,122616.69,20150710,20191101,0.3972693223756929
876,430,0.030000000000000013,166500.0,107800.0,154720.18,20150710,20191101,0.39848770533255085
877,430,0.02000000000000001,179800.0,100600.0,186823.66,20150710,20191101,0.39946240038610803
878,430,0.01000000000000001,193200.0,93500.0,218927.15,20150710,20191101,0.4002599801663509
879,430,1.0408340855860843e-17,206800.0,86600.0,251030.63,20150710,20191101,0.4009246987291215
880,420,0.1,83700.0,107622.08,0.0,20150710,20191101,0.41178434958317744
881,420,0.09000000000000001,93600.0,121839.61,0.0,20150710,20191101,0.3858945893412402
882,420,0.08000000000000002,104300.0,140838.66,0.0,20150710,20191101,0.37571644656770875
883,420,0.07000000000000002,115600.0,141000.0,22655.79,20150710,20191101,0.38281604815060266
884,420,0.06000000000000002,127600.0,132500.0,54759.28,20150710,20191101,0.3870847196507876
885,420,0.05000000000000002,139900.0,124300.0,86862.76,20150710,20191101,0.3901217830750259
886,420,0.040000000000000015,152700.0,116600.0,118966.25,20150710,20191101,0.3923944544496516
887,420,0.030000000000000013,165700.0,109100.0,151069.73,20150710,20191101,0.39415959316069227
888,420,0.02000000000000001,179000.0,101900.0,183173.21,20150710,20191101,0.39557043709830264
889,420,0.01000000000000001,192400.0,94800.0,215276.7,20150710,20191101,0.39672409998268154
890,420,1.0408340855860843e-17,206000.0,87900.0,247380.18,20150710,20191101,0.3976850731721493
891,410,0.1,83100.0,106745.55,0.0,20150710,20191101,0.41089794357627163
892,410,0.09000000000000001,93100.0,120519.4,0.0,20150710,20191101,0.38012987740407844
893,410,0.08000000000000002,103600.0,138886.07,0.0,20150710,20191101,0.36872217273280494
894,410,0.07000000000000002,114900.0,142200.0,19460.64,20150710,20191101,0.3772882635221464
895,410,0.06000000000000002,126900.0,133700.0,51564.13,20150710,20191101,0.3825272678992686
896,410,0.05000000000000002,139200.0,125500.0,83667.61,20150710,20191101,0.38624263066715514
897,410,0.040000000000000015,152100.0,117900.0,115771.1,20150710,20191101,0.3890167894149643
898,410,0.030000000000000013,165100.0,110400.0,147874.58,20150710,20191101,0.3911680402139295
899,410,0.02000000000000001,178400.0,103200.0,179978.07,20150710,20191101,0.3928854895534739
900,410,0.01000000000000001,191800.0,96100.0,212081.55,20150710,20191101,0.39428851934062425
901,410,1.0408340855860843e-17,205400.0,89200.0,244185.04,20150710,20191101,0.3954563982477177
902,400,0.1,83000.0,106157.06,0.0,20150710,20191101,0.40091257261241076
903,400,0.09000000000000001,92500.0,119268.04,0.0,20150710,20191101,0.37068332962852946
904,400,0.08000000000000002,103300.0,137651.76,0.0,20150710,20191101,0.3596714158061065
905,400,0.07000000000000002,114600.0,142800.0,17621.17,20150710,20191101,0.3701789412173806
906,400,0.06000000000000002,126500.0,134200.0,49724.66,20150710,20191101,0.37661928826566715
907,400,0.05000000000000002,138900.0,126100.0,81828.14,20150710,20191101,0.3811846451376555
908,400,0.040000000000000015,151800.0,118500.0,113931.63,20150710,20191101,0.3845930799370567
909,400,0.030000000000000013,165100.0,111300.0,146035.11,20150710,20191101,0.3872362635895632
910,400,0.02000000000000001,178500.0,104200.0,178138.6,20150710,20191101,0.3893466269896173
911,400,0.01000000000000001,191900.0,97100.0,210242.08,20150710,20191101,0.3910708412132369
912,400,1.0408340855860843e-17,205400.0,90100.0,242345.57,20150710,20191101,0.39250624477413787
913,390,0.1,83400.0,106214.12,0.0,20150710,20191101,0.3890528530009041
914,390,0.09000000000000001,93000.0,119179.87,0.0,20150710,20191101,0.3641146096189818
915,390,0.08000000000000002,103500.0,136954.54,0.0,20150710,20191101,0.352687101936211
916,390,0.07000000000000002,114900.0,144300.0,15469.05,20150710,20191101,0.36451884367287857
917,390,0.06000000000000002,126700.0,135600.0,47572.53,20150710,20191101,0.37193602050804575
918,390,0.05000000000000002,139100.0,127500.0,79676.02,20150710,20191101,0.3771866486032449
919,390,0.040000000000000015,151900.0,119800.0,111779.5,20150710,20191101,0.3811034258488277
920,390,0.030000000000000013,165300.0,112700.0,143882.99,20150710,20191101,0.3841393131922777
921,390,0.02000000000000001,178700.0,105600.0,175986.47,20150710,20191101,0.38656232066840435
922,390,0.01000000000000001,192200.0,98600.0,208089.96,20150710,20191101,0.3885415490805899
923,390,1.0408340855860843e-17,205700.0,91600.0,240193.44,20150710,20191101,0.390188918606138
924,380,0.1,83600.0,105816.4,0.0,20150710,20191101,0.37590713841957335
